time,gFx,gFy,gFz,TgF
5.18542E-4,-0.1632,0.2927,0.7996,0.867
0.001393073,-0.1490,0.3046,0.8035,0.872
0.00362474,-0.1456,0.3127,0.8113,0.882
0.007255052,-0.1424,0.3166,0.8186,0.889
0.008780625,-0.1449,0.3220,0.8235,0.896
0.011119479,-0.1507,0.3264,0.8299,0.904
0.013696927,-0.1590,0.3327,0.8362,0.914
0.016296042,-0.1651,0.3408,0.8345,0.916
0.019642552,-0.1727,0.3508,0.8304,0.918
0.021168281,-0.1776,0.3540,0.8238,0.914
0.023638073,-0.1796,0.3530,0.8194,0.910
0.026450781,-0.1818,0.3535,0.8113,0.903
0.028628854,-0.1818,0.3523,0.8040,0.896
0.031239635,-0.1857,0.3554,0.7971,0.892
0.033470312,-0.1881,0.3594,0.7940,0.892
0.036293854,-0.1920,0.3630,0.7920,0.892
0.039165573,-0.1952,0.3677,0.7896,0.893
0.04090349,-0.1981,0.3701,0.7905,0.895
0.043518437,-0.1988,0.3718,0.7918,0.897
0.045841458,-0.2028,0.3650,0.7871,0.891
0.04845375,-0.2033,0.3601,0.7820,0.885
0.051033437,-0.1998,0.3564,0.7805,0.881
0.053346979,-0.1930,0.3554,0.7783,0.877
0.056122135,-0.1866,0.3581,0.7776,0.876
0.059243333,-0.1808,0.3611,0.7766,0.875
0.060873802,-0.1752,0.3635,0.7764,0.875
0.063423854,-0.1722,0.3633,0.7761,0.874
0.066290104,-0.1688,0.3635,0.7825,0.879
0.068293906,-0.1644,0.3618,0.7881,0.883
0.071027708,-0.1622,0.3574,0.7947,0.886
0.073498281,-0.1608,0.3540,0.7991,0.889
0.076151042,-0.1610,0.3537,0.8037,0.893
0.079156302,-0.1651,0.3489,0.8115,0.899
0.081051979,-0.1756,0.3440,0.8150,0.902
0.083527031,-0.1893,0.3215,0.8164,0.898
0.086313594,-0.2067,0.3015,0.8147,0.893
0.088959271,-0.2147,0.2922,0.8230,0.899
0.091020833,-0.2138,0.2914,0.8353,0.910
0.093412656,-0.2130,0.2944,0.8462,0.921
0.096099427,-0.2143,0.2944,0.8494,0.924
0.099288125,-0.2177,0.2927,0.8524,0.927
0.10093599,-0.2228,0.2971,0.8536,0.931
0.103444583,-0.2299,0.3024,0.8526,0.933
0.107049687,-0.2370,0.2993,0.8450,0.927
0.108536719,-0.2460,0.2983,0.8399,0.925
0.111399062,-0.2523,0.3000,0.8362,0.924
0.114055625,-0.2514,0.3019,0.8286,0.917
0.116239115,-0.2467,0.3061,0.8145,0.904
0.119245104,-0.2423,0.3090,0.7998,0.891
0.120879635,-0.2379,0.3117,0.7859,0.878
0.123473281,-0.2348,0.3061,0.7727,0.864
0.126191927,-0.2289,0.2973,0.7558,0.844
0.12845599,-0.2240,0.2870,0.7419,0.826
0.131112396,-0.2169,0.2787,0.7312,0.812
0.133571406,-0.2082,0.2717,0.7251,0.802
0.136255781,-0.2040,0.2636,0.7182,0.792
0.139333646,-0.1993,0.2499,0.7116,0.780
0.141533437,-0.1959,0.2382,0.7021,0.767
0.143667604,-0.1935,0.2340,0.6982,0.761
0.14599375,-0.1930,0.2323,0.6970,0.760
0.149611562,-0.1935,0.2304,0.6909,0.754
0.151073646,-0.1918,0.2338,0.6831,0.747
0.153382239,-0.1918,0.2414,0.6801,0.747
0.15793526,-0.1959,0.2467,0.6821,0.751
0.159145104,-0.1986,0.2458,0.6894,0.758
0.160996875,-0.2030,0.2414,0.6950,0.763
0.163755,-0.2113,0.2387,0.7026,0.772
0.166283333,-0.2226,0.2433,0.7153,0.788
0.168516562,-0.2323,0.2416,0.7202,0.794
0.171156719,-0.2316,0.2309,0.7212,0.792
0.173968698,-0.2321,0.2167,0.7200,0.787
0.176646198,-0.2353,0.2045,0.7168,0.782
0.179277396,-0.2472,0.1969,0.7084,0.776
0.181328646,-0.2678,0.1918,0.7028,0.776
0.183707812,-0.2912,0.1852,0.6955,0.776
0.187111875,-0.3088,0.1754,0.6887,0.775
0.188606302,-0.3215,0.1625,0.6799,0.769
0.191227812,-0.3281,0.1478,0.6711,0.761
0.193445521,-0.3296,0.1300,0.6647,0.753
0.196057864,-0.3247,0.1124,0.6596,0.744
0.199204323,-0.3137,0.0855,0.6579,0.734
0.201093229,-0.3019,0.0574,0.6584,0.727
0.203551667,-0.2905,0.0276,0.6532,0.715
0.206136406,-0.2875,-0.0012,0.6469,0.708
0.208501979,-0.2910,-0.0249,0.6413,0.705
0.210974375,-0.2971,-0.0457,0.6357,0.703
0.213523021,-0.3054,-0.0606,0.6291,0.702
0.216360469,-0.3149,-0.0716,0.6173,0.697
0.21922651,-0.3310,-0.0784,0.6086,0.697
0.22096151,-0.3481,-0.0791,0.6039,0.702
0.223500781,-0.3647,-0.0801,0.5995,0.706
0.226171198,-0.3806,-0.0823,0.5917,0.708
0.228451927,-0.3989,-0.0880,0.5861,0.714
0.231270521,-0.4141,-0.0870,0.5848,0.722
0.233567708,-0.4136,-0.0833,0.5792,0.717
0.236108125,-0.4087,-0.0830,0.5682,0.705
0.239155417,-0.3970,-0.0889,0.5536,0.687
0.241058906,-0.3821,-0.1038,0.5357,0.666
0.243444635,-0.3642,-0.1229,0.5145,0.642
0.246656146,-0.3464,-0.1437,0.4925,0.619
0.248915833,-0.3279,-0.1644,0.4681,0.595
0.251247031,-0.3085,-0.1861,0.4385,0.568
0.253465677,-0.2895,-0.2113,0.4099,0.545
0.256463021,-0.2704,-0.2333,0.3799,0.521
0.259191042,-0.2455,-0.2602,0.3462,0.498
0.2611125,-0.2096,-0.2858,0.3105,0.471
0.263653958,-0.1661,-0.3137,0.2739,0.448
0.266215989,-0.1439,-0.3257,0.2480,0.434
0.268568385,-0.1542,-0.3310,0.2250,0.429
0.271292135,-0.1771,-0.3381,0.2001,0.431
0.273637031,-0.2028,-0.3430,0.1781,0.436
0.276237552,-0.2267,-0.3469,0.1539,0.442
0.279586771,-0.2494,-0.3552,0.1273,0.452
0.281086771,-0.2700,-0.3696,0.0989,0.468
0.283610625,-0.2890,-0.3858,0.0674,0.487
0.286105781,-0.3100,-0.4011,0.0452,0.509
0.289553125,-0.3379,-0.4155,0.0425,0.537
0.291304792,-0.3735,-0.4268,0.0462,0.569
0.293506042,-0.4104,-0.4380,0.0254,0.601
0.297054219,-0.4300,-0.4480,-0.0323,0.622
0.299224375,-0.4207,-0.4505,-0.1058,0.625
0.301103594,-0.4019,-0.4490,-0.1720,0.627
0.303480885,-0.3855,-0.4498,-0.2128,0.629
0.306240625,-0.3738,-0.4600,-0.2323,0.637
0.308725417,-0.3655,-0.4739,-0.2406,0.645
