time,gFx,gFy,gFz
0.0,0.9102,-0.0642,0.4063
0.000649636000019882,0.9098,-0.0633,0.4072
0.001075417000009793,0.9117,-0.0647,0.4075
0.003492187999995622,0.912,-0.0628,0.4065
0.0058390629999962584,0.911,-0.0647,0.406
0.009896875000009686,0.9115,-0.0635,0.4053
0.012327709000004461,0.9149,-0.0618,0.4058
0.013162136000005376,0.9164,-0.0642,0.4075
0.016335260999994716,0.9144,-0.0642,0.4065
0.01794375000000059,0.9149,-0.0647,0.4067
0.02137963600000603,0.9159,-0.0645,0.4063
0.023107396000000335,0.9168,-0.0652,0.4067
0.025425521000016715,0.9164,-0.0662,0.4063
0.02825916700001585,0.9173,-0.066,0.4065
0.030380886000017426,0.9173,-0.0662,0.4058
0.03350489600001083,0.9168,-0.0662,0.405
0.0373968750000131,0.9171,-0.0662,0.4058
0.038386563000017304,0.9171,-0.0679,0.4063
0.040432136000021046,0.9178,-0.0669,0.4055
0.04391104200001905,0.9154,-0.0657,0.4058
0.0456770840000047,0.9144,-0.0645,0.4063
0.048029063000001315,0.9149,-0.0645,0.4058
0.05090890600001785,0.9134,-0.0645,0.4043
0.05405229200002282,0.9129,-0.0667,0.4048
0.05606177100000309,0.9151,-0.0677,0.4048
0.05813026100000229,0.9154,-0.0669,0.406
0.06113166700001216,0.9151,-0.0655,0.407
0.0630299999999977,0.9137,-0.0667,0.4065
0.0659544789999984,0.9134,-0.0667,0.406
0.06816682300001276,0.9142,-0.0667,0.406
0.0710408340000015,0.9129,-0.0669,0.4058
0.07297354199999972,0.9142,-0.0674,0.406
0.07646385399999645,0.9127,-0.0645,0.4053
0.07889776100000745,0.9127,-0.0642,0.406
0.08098255199999471,0.9149,-0.0642,0.406
0.08372791700000448,0.9142,-0.0655,0.4063
0.08564010400002076,0.9127,-0.065,0.406
0.08836807299999805,0.9146,-0.0638,0.4053
0.09040713600001027,0.9144,-0.0655,0.4077
0.09392218800002183,0.9142,-0.0635,0.4072
0.09941984400001047,0.9139,-0.0635,0.4058
0.10011390600001846,0.9149,-0.0664,0.407
0.10051989600000866,0.9161,-0.0677,0.408
0.10336536500000193,0.9164,-0.0664,0.4092
0.10747510400000237,0.9149,-0.0684,0.4072
0.10820958400000791,0.9149,-0.0645,0.406
0.11261885400000438,0.9142,-0.066,0.4055
0.11433468800001378,0.9149,-0.066,0.406
0.11536375000000021,0.9149,-0.0677,0.4063
