time,gFx,gFy,gFz
0.0,0.9019,-0.1615,0.4092
0.0033894790000026376,0.9027,-0.1637,0.4092
0.005488541000001845,0.9022,-0.1629,0.4094
0.007980781000000547,0.9029,-0.1637,0.4097
0.009999583000002588,0.9024,-0.162,0.4097
0.012675885000000164,0.9019,-0.1642,0.4097
0.014980832999999194,0.9037,-0.1627,0.4089
0.01727421800000073,0.9015,-0.1634,0.4087
0.020043125000000828,0.9024,-0.1647,0.4092
0.02224411399999937,0.9029,-0.1634,0.4085
0.025747291000001837,0.9015,-0.1632,0.4107
0.0323543750000006,0.9002,-0.1625,0.4107
0.032925572999999986,0.9012,-0.1625,0.4092
0.03329739600000181,0.9019,-0.1629,0.4089
0.03886578100000193,0.9019,-0.1654,0.4082
0.039438854000000134,0.9007,-0.1637,0.4082
0.03982406200000099,0.9017,-0.1642,0.4082
0.04280859300000017,0.8995,-0.1632,0.4089
0.04519984300000246,0.9007,-0.1632,0.4082
0.04724562500000218,0.9007,-0.1637,0.4094
0.049968177000000225,0.901,-0.1629,0.4087
0.05325859300000246,0.9012,-0.1627,0.4089
0.055477604000000014,0.9015,-0.1615,0.4089
0.057261875000001794,0.9032,-0.162,0.4085
0.06009067700000159,0.9024,-0.1615,0.4087
0.06223932300000001,0.9027,-0.1605,0.4099
0.06571906199999944,0.9017,-0.1608,0.4094
0.06840119800000011,0.9039,-0.1605,0.4085
0.07016125000000173,0.9034,-0.161,0.4072
0.0731680730000015,0.9034,-0.161,0.4072
0.07471671800000124,0.9037,-0.1627,0.4085
0.07715760399999994,0.9039,-0.1625,0.4082
0.07970104099999986,0.9051,-0.1625,0.4075
0.08246890600000256,0.9066,-0.1634,0.4067
0.08498885400000233,0.9044,-0.1629,0.4087
0.08735802100000001,0.9066,-0.1634,0.4075
0.09603359300000136,0.9071,-0.1644,0.4082
0.09686859299999995,0.9056,-0.1632,0.4085
0.09735150999999931,0.9056,-0.1629,0.4075
0.0977628120000027,0.9054,-0.1642,0.4072
0.10046187500000059,0.9066,-0.1632,0.4085
0.10249604100000198,0.9076,-0.1625,0.407
0.1049996869999994,0.9059,-0.1627,0.407
0.10772703099999958,0.9061,-0.1622,0.406
0.1104059890000002,0.9034,-0.1629,0.4065
0.11262932300000017,0.9046,-0.1622,0.4055
0.1147568750000012,0.9056,-0.1629,0.4065
0.1182127080000015,0.9041,-0.1615,0.4065
0.11986979099999928,0.9054,-0.162,0.4077
0.12289843699999992,0.9037,-0.1612,0.4085
0.1254776040000003,0.9027,-0.1615,0.4075
0.12748151000000263,0.9034,-0.1615,0.407
0.12977302100000188,0.9027,-0.1627,0.4075
0.13238307299999974,0.9022,-0.1622,0.4063
0.1392092180000013,0.9022,-0.161,0.4077
0.1399011459999997,0.9022,-0.1588,0.4089
0.14044468700000223,0.9027,-0.1603,0.4082
0.14295911399999994,0.9019,-0.1622,0.4075
0.14670213500000173,0.9034,-0.1627,0.4087
0.14767677100000043,0.9012,-0.1625,0.4087
0.14967713500000102,0.9022,-0.1625,0.4092
0.15242494800000017,0.9029,-0.1629,0.4087
0.15499812500000232,0.9054,-0.1634,0.4077
0.1571714059999998,0.9044,-0.1659,0.408
0.16065479100000246,0.9037,-0.1651,0.4085
0.16259338500000098,0.9041,-0.1629,0.407
0.1655781249999997,0.9034,-0.1632,0.4065
0.16852135399999923,0.9037,-0.1642,0.4067
0.1698592180000027,0.9041,-0.1634,0.408
0.17237661400000093,0.9059,-0.162,0.408
0.17579973900000212,0.9049,-0.1629,0.4077
0.17774645800000144,0.9046,-0.1644,0.4085
0.18065708299999983,0.9041,-0.1632,0.4072
0.18222036400000263,0.9044,-0.1642,0.4065
0.18692072900000056,0.9066,-0.1647,0.4075
0.18808687499999976,0.9041,-0.1644,0.4065
0.18993177100000125,0.9041,-0.1625,0.4075
0.1928229160000008,0.9046,-0.1642,0.4077
0.1960050520000003,0.9039,-0.1637,0.407
0.19722723900000005,0.9044,-0.1622,0.4067
0.2005488540000009,0.9051,-0.1649,0.407
0.20235614599999963,0.9049,-0.1634,0.407
0.20552473900000123,0.9039,-0.1625,0.408
0.20732041600000173,0.9037,-0.1639,0.407
0.2105114580000027,0.9039,-0.1632,0.4058
0.21233968700000005,0.9041,-0.1639,0.408
0.21599427099999957,0.9049,-0.1622,0.408
0.21853833300000147,0.9046,-0.1632,0.4085
0.2205128120000026,0.9022,-0.162,0.408
0.22354088500000202,0.9024,-0.1637,0.4072
0.22789531200000113,0.9024,-0.1629,0.408
0.2286591659999999,0.9019,-0.1637,0.4102
0.23124328100000113,0.9027,-0.1634,0.4099
0.23251468700000189,0.9032,-0.1625,0.4075
0.24001223900000213,0.9054,-0.1605,0.4067
0.2407648430000009,0.9039,-0.1622,0.408
0.24117697900000223,0.9029,-0.1632,0.4082
0.2443963540000027,0.9037,-0.1617,0.4089
0.24714994800000056,0.9044,-0.1632,0.4092
0.24758375000000044,0.9034,-0.1637,0.4097
