time,gFx,gFy,gFz
0.0,0.9017,-0.1637,0.4085
0.001203697999983433,0.9019,-0.1639,0.4097
0.004733072999982824,0.9051,-0.1627,0.4087
0.006762968999993291,0.9041,-0.1625,0.408
0.009368021000000226,0.9022,-0.1615,0.4085
0.011336874999983593,0.9041,-0.1639,0.408
0.014254322999988744,0.9044,-0.1654,0.4067
0.016434844000002613,0.9039,-0.1642,0.407
0.0196386460000042,0.9037,-0.1627,0.4085
0.022013176999990947,0.9034,-0.1642,0.4077
0.024249061999995547,0.9037,-0.1642,0.4094
0.02690150999998764,0.9056,-0.1637,0.4104
0.029319582999988825,0.9044,-0.1649,0.4099
0.03180119799998238,0.9022,-0.1651,0.4109
0.03420192699999802,0.9024,-0.1647,0.4094
0.03723598899998137,0.9034,-0.1656,0.408
0.03955307299997912,0.9041,-0.1666,0.4094
0.04129479099998434,0.9027,-0.1666,0.4104
0.04423135400000433,0.9034,-0.1664,0.4097
0.046443124999996144,0.9017,-0.1661,0.4087
0.0487498960000039,0.9012,-0.1671,0.4075
0.052284219000000576,0.9015,-0.1649,0.4085
0.0542812500000025,0.9015,-0.1661,0.4085
0.05709213500000487,0.9007,-0.1673,0.4075
0.0587630210000043,0.901,-0.1691,0.4085
0.06223911399999338,0.9027,-0.1664,0.4065
0.06408390599997915,0.9015,-0.1664,0.4063
0.06731489599999918,0.9012,-0.1654,0.4055
0.06899531199999842,0.8995,-0.1637,0.4063
0.07140588499999012,0.9,-0.1671,0.4058
0.07487729099997864,0.8995,-0.1656,0.4058
0.07641958299998919,0.9024,-0.1651,0.4065
0.08391895799999816,0.9012,-0.1654,0.405
0.08458098899998845,0.9012,-0.1656,0.4055
0.08517067699997938,0.9024,-0.1651,0.4043
0.088936719000003,0.9034,-0.1649,0.4043
0.08916130199997951,0.9027,-0.1642,0.4067
0.09247822899999392,0.9032,-0.1664,0.4063
0.09366557299998135,0.9051,-0.1651,0.4072
0.09673359399999981,0.9054,-0.1649,0.4075
0.09893796899999074,0.9044,-0.1629,0.407
0.10140223899998091,0.9027,-0.1644,0.4065
0.10395395800000529,0.9044,-0.1647,0.4063
0.1062323440000057,0.9073,-0.1634,0.4055
0.10903749999999945,0.9044,-0.1654,0.4063
0.1113666659999808,0.9046,-0.1647,0.406
0.11405484399998045,0.9051,-0.1649,0.406
0.11669656199998713,0.9066,-0.1639,0.406
0.11993072900000357,0.9054,-0.1642,0.4055
0.12213395800000626,0.9056,-0.1644,0.405
0.12464015599999811,0.9049,-0.1671,0.406
0.12636880200000178,0.9049,-0.1659,0.406
0.1295416140000043,0.9049,-0.1659,0.406
0.1318795309999814,0.9046,-0.1669,0.4055
0.13422567699998922,0.9037,-0.1654,0.4055
0.1369934889999911,0.9044,-0.1639,0.4053
0.13958494799999244,0.9056,-0.1659,0.4055
0.14176531199998976,0.9049,-0.1642,0.4046
0.1445986459999915,0.9049,-0.1649,0.4058
0.14653234299998985,0.9041,-0.1654,0.406
0.14890203100000576,0.9037,-0.1637,0.406
0.15215302100000372,0.9029,-0.1637,0.4065
0.15385203099998535,0.9041,-0.1659,0.4082
0.15682697899998743,0.9027,-0.1659,0.4075
0.1589911460000053,0.9017,-0.1659,0.4067
0.16189848899998083,0.9024,-0.1651,0.4055
0.16421630199999981,0.9044,-0.1644,0.4063
0.16682734299999424,0.9041,-0.1647,0.4065
0.16885880199998837,0.9049,-0.1642,0.4072
0.1714417709999907,0.9039,-0.1659,0.4063
0.17429755199998453,0.9046,-0.1669,0.4067
0.17676692699998853,0.9029,-0.1686,0.4067
0.18190025999999193,0.9039,-0.1666,0.4063
0.18249166600000422,0.9027,-0.1661,0.4063
0.184212500000001,0.9041,-0.1659,0.4058
0.18676546800000438,0.9046,-0.1656,0.4065
0.18910442699998953,0.9049,-0.1666,0.4055
0.1912746870000035,0.9037,-0.1681,0.4067
0.19394499999998516,0.9029,-0.1688,0.4077
0.1968548429999828,0.9019,-0.1698,0.407
0.20009119799999553,0.9029,-0.1676,0.4058
0.20218192699999804,0.9029,-0.1681,0.4036
0.20422546800000418,0.9046,-0.1686,0.4041
0.20685223899999983,0.9034,-0.1649,0.4053
0.20966635400000655,0.9037,-0.1649,0.4048
0.2114488020000067,0.9034,-0.1656,0.405
0.21383979099999806,0.9029,-0.1664,0.4053
0.21651781200000642,0.9012,-0.1678,0.4048
0.21984562500000493,0.9022,-0.1656,0.4053
0.22169510399999126,0.9024,-0.1656,0.405
0.22388156200000253,0.9022,-0.1654,0.4048
0.22639229099999625,0.9024,-0.1664,0.4053
0.22942140600000016,0.9029,-0.1664,0.4063
0.23192531199998712,0.9024,-0.1647,0.4065
0.2340104679999797,0.9015,-0.1627,0.4063
0.23672807299999477,0.9029,-0.1629,0.4082
0.23898682300000473,0.9024,-0.1632,0.4055
0.24227744799998163,0.9027,-0.1634,0.407
0.24504822899999112,0.9032,-0.1639,0.4072
0.24718812499997966,0.9007,-0.1625,0.4055
0.2492146870000056,0.9017,-0.1634,0.4058
0.2515474999999867,0.9054,-0.1627,0.4058
0.2543561979999822,0.9061,-0.1654,0.408
