time,gFx,gFy,gFz
0.0,0.9056,-0.1632,0.4053
0.002162343000001954,0.9059,-0.1644,0.4043
0.007581874999999627,0.9049,-0.1632,0.4058
0.00820781200000198,0.9054,-0.1661,0.406
0.01073880199999877,0.9054,-0.1637,0.4053
0.015317447000001039,0.9061,-0.1625,0.405
0.015638436999999783,0.9046,-0.1642,0.4046
0.016933281000000022,0.9046,-0.1642,0.4036
0.018842708000001096,0.9049,-0.1632,0.4031
0.021978177000001153,0.9061,-0.1649,0.4036
0.02422588499999989,0.9059,-0.1656,0.4031
0.027248176999997042,0.9059,-0.1644,0.406
0.029110885000001474,0.9059,-0.1644,0.4058
0.03130234300000012,0.9046,-0.1673,0.4065
0.03422333299999991,0.9037,-0.1676,0.4089
0.03655650999999693,0.9044,-0.1664,0.4072
0.03896854100000269,0.9041,-0.1671,0.4072
0.0421890619999985,0.9068,-0.1683,0.4087
0.045006354000001636,0.9059,-0.1676,0.4077
0.047285207999998136,0.9071,-0.1673,0.4089
0.04884786400000252,0.9073,-0.1676,0.407
0.05134187400000201,0.9046,-0.1656,0.4067
0.05429421800000256,0.9029,-0.1673,0.4075
0.05692505199999687,0.9037,-0.1673,0.4065
0.060200989000001925,0.9012,-0.1673,0.4075
0.06191484299999672,0.9015,-0.1676,0.4087
0.0646018739999974,0.9034,-0.1666,0.4089
0.06688166600000045,0.9039,-0.1654,0.4077
0.06896926999999664,0.9034,-0.1683,0.406
0.07192291599999834,0.9041,-0.1681,0.4072
0.07401895799999636,0.9044,-0.1676,0.4063
0.07736755199999834,0.9037,-0.1683,0.4077
0.0796452080000023,0.9037,-0.1676,0.4063
0.08135989499999852,0.9027,-0.1671,0.4063
0.08498468700000217,0.9027,-0.1666,0.406
0.0875360929999971,0.9019,-0.1676,0.4046
0.08983296799999607,0.9029,-0.1676,0.4048
0.09187770799999839,0.9019,-0.1693,0.4055
0.09392937399999823,0.9027,-0.1681,0.4067
0.09664218700000049,0.9029,-0.1671,0.4085
0.09914275999999944,0.9017,-0.1659,0.407
0.10136692700000083,0.9029,-0.1661,0.4072
0.10989822900000235,0.9024,-0.1661,0.4067
0.11063322900000117,0.9044,-0.1659,0.4087
0.11102598899999805,0.9063,-0.1669,0.4087
0.11144755200000134,0.9049,-0.1669,0.4082
0.11881947900000256,0.9044,-0.1654,0.4092
0.1197594269999982,0.9029,-0.1659,0.4104
0.11997505200000091,0.9029,-0.1656,0.4089
0.12175312400000138,0.9034,-0.1642,0.4075
0.12392817699999625,0.9034,-0.1642,0.4067
0.12738265600000176,0.9044,-0.1644,0.4075
0.129223906,0.9022,-0.1656,0.408
0.13129322900000062,0.9029,-0.1666,0.4082
0.13397708299999778,0.9032,-0.1639,0.4077
0.1375102080000019,0.9019,-0.1661,0.4072
0.13906364500000024,0.9029,-0.1661,0.4087
0.14187442699999764,0.9024,-0.1654,0.4082
0.14484010399999647,0.9005,-0.1651,0.4072
0.14707692700000052,0.901,-0.1644,0.4077
0.15024197900000047,0.9022,-0.1629,0.4077
0.15143411399999707,0.9032,-0.1627,0.4087
0.1540522909999993,0.9,-0.1625,0.4077
0.15638010400000013,0.9007,-0.162,0.407
0.16007395799999813,0.8995,-0.1629,0.407
0.16176124900000133,0.9012,-0.1622,0.407
0.16429124900000147,0.9007,-0.1627,0.407
0.16730989500000248,0.9002,-0.162,0.4089
0.16945192699999723,0.8993,-0.1608,0.4082
0.17185338499999858,0.9012,-0.1615,0.4089
0.17444932200000096,0.9005,-0.1632,0.4094
0.17643687399999664,0.9032,-0.162,0.4116
0.1798440620000008,0.9015,-0.16,0.4109
0.18145661399999824,0.9034,-0.161,0.4107
0.18491390599999846,0.9049,-0.161,0.4109
0.18676546799999727,0.9061,-0.1612,0.4102
0.18946682199999998,0.9056,-0.1598,0.4089
0.19140551999999644,0.9054,-0.1603,0.408
0.19466520799999643,0.9051,-0.1588,0.4077
0.19664505200000093,0.9046,-0.1593,0.4092
0.19916739499999636,0.9046,-0.1603,0.4089
0.2026931239999996,0.9046,-0.1595,0.4065
0.21304854099999915,0.9059,-0.16,0.4065
0.21419557200000128,0.9054,-0.1603,0.407
0.21479692700000186,0.9056,-0.16,0.4058
0.2151673429999974,0.9044,-0.1603,0.4075
0.21551786399999884,0.9046,-0.159,0.4063
0.21823718699999972,0.9037,-0.1612,0.4046
0.22009176999999625,0.9037,-0.1625,0.4031
0.22253656200000194,0.9044,-0.1627,0.4031
0.2240479159999964,0.9049,-0.1622,0.4055
0.22765854099999672,0.9037,-0.1639,0.4046
0.228900988999996,0.9041,-0.1649,0.4043
0.23246333299999833,0.9056,-0.1647,0.4041
0.23430640600000174,0.9061,-0.1649,0.405
0.236387655999998,0.9054,-0.1651,0.405
0.23946713499999817,0.9054,-0.1649,0.4043
0.2423975519999999,0.9051,-0.1664,0.4055
0.245889530999996,0.9039,-0.1688,0.4055
0.24665348899999628,0.9041,-0.1669,0.4048
0.24902588500000178,0.9041,-0.1669,0.4038
0.25145770799999667,0.9039,-0.1688,0.4046
0.2549567180000025,0.9032,-0.1695,0.4033
0.25645864500000215,0.9039,-0.1688,0.4021
0.26012265600000006,0.9044,-0.1695,0.4033
0.2618858330000009,0.9027,-0.1695,0.4031
0.264361614000002,0.9044,-0.1683,0.4026
0.26737791600000094,0.9034,-0.1676,0.4038
0.26981630099999876,0.9041,-0.1661,0.4036
0.27159651000000196,0.9034,-0.1656,0.4033
0.2740168220000001,0.9034,-0.1659,0.4036
0.27651645799999613,0.9034,-0.1634,0.4046
0.27918848899999915,0.9019,-0.1659,0.4053
0.2819692699999976,0.9027,-0.1649,0.405
0.2841938540000015,0.9029,-0.1637,0.406
0.28690645799999714,0.9046,-0.1634,0.406
0.28905119699999915,0.9024,-0.1632,0.4077
0.2919440619999989,0.9027,-0.1634,0.4087
0.2946879679999981,0.9049,-0.1644,0.4094
0.29661838500000215,0.9041,-0.1659,0.4089
0.2994099989999981,0.9039,-0.1671,0.4094
0.3027086450000027,0.9054,-0.1659,0.4089
0.31123390599999823,0.9073,-0.1671,0.4092
0.3115989060000004,0.9066,-0.1669,0.4092
0.31178640600000307,0.9051,-0.1651,0.4104
0.31197994699999754,0.9041,-0.1649,0.4092
0.3148951040000014,0.9059,-0.1647,0.4099
0.31645171799999616,0.9056,-0.1676,0.4089
0.3199531759999985,0.9054,-0.1637,0.4092
0.32152703100000224,0.9044,-0.1634,0.4092
0.32441468700000087,0.9034,-0.1654,0.4087
0.327354114000002,0.9037,-0.1639,0.4082
0.3291717179999978,0.9044,-0.162,0.408
0.3328734890000007,0.9032,-0.1608,0.4082
0.33493083300000137,0.9032,-0.1615,0.4067
0.33646140599999796,0.9022,-0.1632,0.4067
0.33916447899999724,0.9027,-0.1654,0.4085
0.342316873999998,0.9039,-0.1659,0.4089
0.3446217179999991,0.9034,-0.1654,0.4075
0.34675979099999665,0.9034,-0.1642,0.408
0.34924598899999637,0.9022,-0.1637,0.408
0.35165057199999694,0.9027,-0.1656,0.4075
0.35487942599999656,0.9027,-0.1651,0.407
0.3575219789999977,0.9022,-0.1642,0.4063
0.36035437399999637,0.9017,-0.1649,0.4067
