time,gFx,gFy,gFz
0.0,0.9176,-0.0655,0.4055
0.002318645999991986,0.9171,-0.0669,0.4058
0.004459010000005037,0.9176,-0.0689,0.4058
0.006908176999985471,0.9178,-0.0686,0.406
0.010238125000000764,0.9161,-0.0708,0.4065
0.01244083299999943,0.9161,-0.0716,0.4058
0.015109271000000035,0.9156,-0.0718,0.405
0.01704781199998706,0.9156,-0.0713,0.4033
0.01994062500000382,0.9161,-0.0708,0.4024
0.02231166699999676,0.9151,-0.0711,0.406
0.024890677000001915,0.9146,-0.0711,0.4072
0.027335364999999,0.9139,-0.0713,0.4055
0.030127239999984567,0.9161,-0.0694,0.4063
0.03274739599999066,0.9164,-0.0689,0.4067
0.03461187499999596,0.9146,-0.0708,0.4067
0.036933020999981636,0.9144,-0.0743,0.4077
0.03990150999999287,0.9134,-0.0735,0.407
0.04218968699998982,0.9139,-0.0728,0.408
0.04469406199999071,0.9151,-0.0721,0.4072
0.04695838499998217,0.9122,-0.0706,0.4058
0.04962604199999987,0.9115,-0.0708,0.408
0.051932655999991084,0.9134,-0.0694,0.408
0.05527453100000912,0.9134,-0.0686,0.4077
0.05690651000000457,0.9117,-0.0684,0.4058
0.06167057299998646,0.9115,-0.0704,0.407
0.06226609399999461,0.9115,-0.0706,0.406
0.06525927100000217,0.912,-0.0706,0.405
0.0674660939999967,0.9129,-0.0713,0.4077
0.06988067699998624,0.9122,-0.0699,0.4089
0.0718722400000047,0.9127,-0.0699,0.4065
0.07462187499999118,0.9122,-0.0711,0.4065
0.07810307299999408,0.9134,-0.0713,0.4075
0.07940229199999749,0.9132,-0.0745,0.4072
0.08324942699999838,0.9107,-0.0725,0.407
0.08501234400000612,0.9117,-0.0716,0.4065
0.08709942699999829,0.9124,-0.0706,0.4087
0.09084239599999933,0.9132,-0.0713,0.4082
0.09247984399999609,0.9134,-0.0711,0.4085
0.09535177099999714,0.9144,-0.0713,0.4072
0.09781765599998948,0.9134,-0.0713,0.4082
0.0999164579999956,0.9127,-0.0721,0.4077
0.10238255199999458,0.9122,-0.0711,0.4075
0.10512078099998234,0.9127,-0.0716,0.4075
0.10735041699999215,0.9132,-0.0701,0.408
0.10988833299998646,0.9137,-0.0711,0.4082
0.11204062499999168,0.9142,-0.0725,0.4077
0.11518166700000165,0.9142,-0.0721,0.4085
0.11749499999999102,0.9127,-0.0718,0.407
0.12085291700000766,0.9127,-0.0718,0.4072
0.1220591670000033,0.9132,-0.0721,0.407
0.12474791700000765,0.9127,-0.0743,0.4067
0.12719463499999506,0.9122,-0.0735,0.4085
0.1297105729999828,0.9122,-0.0701,0.4094
0.1329385420000051,0.9115,-0.0691,0.4065
0.13472874999999362,0.9115,-0.0684,0.4065
0.13717682300000433,0.9129,-0.0691,0.4055
0.1407868229999849,0.9159,-0.0684,0.4063
0.14301453100000572,0.9164,-0.0679,0.4058
0.145419062000002,0.9151,-0.0689,0.4065
0.14706932299998243,0.9159,-0.0713,0.4063
0.15000666699998533,0.9146,-0.0708,0.4077
0.15248609399998259,0.9139,-0.0708,0.407
0.1559216670000012,0.9139,-0.0713,0.4077
0.15820697899999914,0.9132,-0.0718,0.4058
0.16475072899999077,0.9149,-0.0721,0.4077
0.165504478999992,0.9122,-0.0728,0.4092
0.16592484399998852,0.9129,-0.0721,0.4077
0.1671700519999888,0.9132,-0.0728,0.4067
0.17072807299999226,0.9129,-0.0738,0.4065
0.17232567700000345,0.9132,-0.0718,0.4058
0.17489234399999987,0.9142,-0.0738,0.4038
0.17835468699999524,0.9142,-0.074,0.4065
0.17989895799999545,0.9139,-0.0743,0.4058
0.1826584369999864,0.9139,-0.0728,0.407
0.18493328099998507,0.9134,-0.0733,0.4058
0.1880333329999928,0.9137,-0.0723,0.4072
0.18997036499999354,0.9122,-0.073,0.4065
0.19282479199998193,0.9124,-0.0725,0.4067
0.194784999999996,0.911,-0.0735,0.407
0.19712369799998442,0.911,-0.0738,0.4058
0.1999003119999827,0.911,-0.0733,0.4065
0.20216932299999257,0.9112,-0.0733,0.406
0.20599442700000736,0.9124,-0.073,0.4072
0.20903500000000008,0.9117,-0.0725,0.4072
0.21031588499999998,0.9124,-0.0723,0.4063
0.21208578099998476,0.912,-0.0716,0.406
0.21546166699999958,0.9124,-0.0728,0.408
0.21815520799998467,0.9115,-0.0721,0.4075
0.2207040619999816,0.9122,-0.0716,0.4075
0.2220968229999869,0.9137,-0.0721,0.4065
0.22569802099999947,0.9149,-0.0716,0.4058
0.22810328099998856,0.9144,-0.0708,0.4072
0.22978921899999705,0.9137,-0.0696,0.4067
