time,gFx,gFy,gFz
0.0,0.9215,0.0149,0.3853
0.002544166999996378,0.9222,0.0156,0.385
0.004903905999981362,0.9225,0.0144,0.3843
0.008322656000018469,0.9225,0.0176,0.3838
0.010202760999959537,0.9222,0.0176,0.3828
0.012740104000044994,0.9232,0.0154,0.3833
0.015077292000000853,0.9232,0.0186,0.3828
0.01746765600000799,0.9217,0.0161,0.3823
0.020472656000038114,0.922,0.0151,0.3828
0.02259328100001312,0.9229,0.0164,0.3826
0.02499453099994753,0.9244,0.0151,0.3833
0.027466459000038412,0.9261,0.0161,0.3833
0.0302614590000303,0.9256,0.0156,0.3838
0.032790312999964044,0.9239,0.0151,0.3828
0.03525890599996728,0.9232,0.0161,0.384
0.03727885399996467,0.9242,0.0144,0.3836
0.04003421899994919,0.9239,0.0159,0.385
0.04231807300004675,0.9251,0.0149,0.3818
0.04504984400000467,0.9251,0.0134,0.3828
0.047517136000010396,0.9266,0.0137,0.3826
0.049922656000035204,0.9276,0.0164,0.3826
0.05256432299995595,0.9266,0.0149,0.3833
0.05522140599998693,0.9273,0.0161,0.3833
0.057817448000037075,0.9273,0.0151,0.3838
0.06078411500004677,0.9278,0.0146,0.384
0.06249463599999672,0.9276,0.0164,0.3855
0.06507989600004294,0.9273,0.0176,0.384
0.0679479169999695,0.9259,0.019,0.3843
0.07000171899994712,0.9256,0.0176,0.3833
0.0728200519999973,0.9259,0.0168,0.3838
0.07554364600002828,0.9254,0.0181,0.3845
0.07758791699995982,0.9254,0.0171,0.3853
0.08009177099995668,0.9244,0.0161,0.3855
0.08353427099996225,0.9234,0.0183,0.3853
0.08514479200005098,0.9229,0.0186,0.384
0.08753026099998351,0.9242,0.0178,0.3848
0.09009802100001707,0.9222,0.0186,0.3865
0.09332416699999158,0.9217,0.0178,0.3845
0.09518687499996759,0.922,0.0171,0.3828
0.09768026100005045,0.9207,0.0186,0.3826
0.1005602610000551,0.9227,0.0154,0.3823
0.1025154169999496,0.9215,0.0149,0.3828
0.10553239600005782,0.9217,0.0144,0.3826
0.10749838599997474,0.9217,0.0154,0.3828
0.11103796899999452,0.9227,0.0156,0.3836
0.113394062999987,0.9225,0.0154,0.3828
0.11515734399995381,0.9227,0.0176,0.3814
0.11753640599999926,0.9244,0.0188,0.3816
0.12020416699999714,0.9247,0.0171,0.3806
0.12339578099999926,0.9254,0.0176,0.3818
0.12519625000004453,0.9234,0.0178,0.3814
0.12813671900005374,0.9237,0.0183,0.3818
0.1303434379999544,0.9234,0.0193,0.3821
0.13301322899997103,0.9249,0.0205,0.3811
0.13560765600004743,0.9259,0.0217,0.3814
0.13754729200002203,0.9266,0.019,0.3789
0.14024932300003456,0.9261,0.02,0.3806
0.1430851039999652,0.9271,0.0195,0.3818
0.1454841669999496,0.9283,0.0186,0.3816
0.14800974000002043,0.9293,0.0203,0.3804
0.1500541670000075,0.9283,0.0208,0.3809
0.15300213600005463,0.9288,0.0208,0.3799
0.1553504170000224,0.9298,0.0198,0.3794
0.1578669269999864,0.9303,0.0181,0.3799
0.16013968799995837,0.9283,0.0186,0.3801
0.16268145799995182,0.9288,0.0181,0.3787
0.16562651100002768,0.9288,0.0188,0.3777
0.16775703099995098,0.9298,0.0186,0.3779
0.17052744800002984,0.9303,0.0181,0.3789
0.1728115109999635,0.9315,0.0183,0.3777
0.17615192699997806,0.9325,0.0168,0.3782
0.17770494800004144,0.931,0.0171,0.3774
0.18013583300000846,0.9325,0.0188,0.3772
0.18307281299996703,0.931,0.0195,0.3782
0.18553739599997243,0.9305,0.0193,0.3772
0.18837151100001392,0.9308,0.0176,0.3774
0.1903860420000001,0.9305,0.0173,0.3767
0.1930763540000271,0.9312,0.0168,0.3765
0.19539588600002844,0.9317,0.0166,0.3772
0.19757838600003197,0.9327,0.0168,0.3774
0.20013062500004253,0.9315,0.0178,0.3767
0.2032398960000137,0.9295,0.0178,0.3765
