time,gFx,gFy,gFz
0.0,0.9037,-0.1651,0.406
0.0029479170000001886,0.9029,-0.1651,0.4072
0.005392186999998216,0.9037,-0.1651,0.407
0.007884947999997394,0.9029,-0.1654,0.4063
0.011218020999990586,0.9022,-0.1647,0.406
0.013126614999990238,0.9027,-0.1661,0.4053
0.016617240000002198,0.9044,-0.1673,0.406
0.017608801999998036,0.9041,-0.1683,0.4065
0.02140421899999012,0.9049,-0.1673,0.4055
0.02258937499999547,0.9049,-0.1681,0.4065
0.02659932299999923,0.9041,-0.1673,0.4063
0.031462030999989565,0.9049,-0.1673,0.4058
0.031850520999995524,0.9029,-0.1666,0.4053
0.035658177000001956,0.9034,-0.1678,0.4072
0.03586609399999929,0.9046,-0.1673,0.408
0.03881953100000146,0.9037,-0.1683,0.4072
0.04019854199999884,0.9022,-0.1671,0.4072
0.042722865000001775,0.9034,-0.1654,0.4094
0.04541489599999693,0.9034,-0.1656,0.4082
0.04786630200000275,0.9012,-0.1666,0.4075
0.04994192699999189,0.9027,-0.1656,0.408
0.054168645999993714,0.9029,-0.1666,0.4072
0.05535312499999634,0.9022,-0.1654,0.408
0.05829145799999935,0.9017,-0.1669,0.4077
0.060792551999995226,0.9017,-0.1664,0.4077
0.06246468700000207,0.9022,-0.1666,0.4067
0.06557848999999294,0.9034,-0.1676,0.4072
0.06783984399999099,0.9007,-0.1654,0.4055
0.07054515599999434,0.9,-0.1661,0.4058
0.07291864599999087,0.8995,-0.1651,0.4063
0.07599817700000244,0.9015,-0.1654,0.4048
0.0779041669999998,0.9034,-0.1659,0.4043
0.08101098999999579,0.9027,-0.1654,0.4048
0.0826721349999957,0.9012,-0.1661,0.4048
0.08575838499999122,0.9007,-0.1649,0.406
0.08765161399999499,0.9017,-0.1642,0.4075
0.09019098899999278,0.9019,-0.1651,0.408
0.09284812499998907,0.9034,-0.1644,0.4077
0.0953972389999933,0.9032,-0.1627,0.4082
0.09853744800000186,0.9044,-0.1634,0.4072
0.10037369799999851,0.9049,-0.1647,0.4089
0.10294036399999129,0.9061,-0.1642,0.4092
0.1054850000000016,0.9068,-0.1649,0.4087
0.10761979199999416,0.9046,-0.1656,0.4102
0.11060010399999953,0.9051,-0.1656,0.4102
0.11270666699999765,0.9076,-0.1644,0.4107
0.11649005199998896,0.9076,-0.1644,0.4089
0.11777567699999736,0.9059,-0.1654,0.4087
0.12670619799999372,0.9066,-0.1651,0.4099
0.12790416699999696,0.9046,-0.1651,0.4099
0.12868453099999044,0.9044,-0.1647,0.4085
0.12909161399998936,0.9061,-0.1654,0.4077
0.13040150999999867,0.9063,-0.1639,0.4092
0.13388182299999585,0.9051,-0.1634,0.4082
0.13608843699999795,0.9049,-0.1644,0.408
0.13765145799999345,0.9034,-0.1676,0.4065
0.1402267189999975,0.9037,-0.1678,0.407
0.143563125,0.9019,-0.1673,0.4065
0.14595067700000186,0.901,-0.1656,0.4072
0.1478830209999984,0.9002,-0.1661,0.4075
0.1501293230000016,0.9022,-0.1661,0.4072
0.15347895799999378,0.8998,-0.1666,0.4075
0.15559598899999116,0.898,-0.1671,0.4077
0.15762145799999416,0.8973,-0.1669,0.4085
0.16040473900000052,0.8988,-0.1678,0.4065
0.1630324999999999,0.9,-0.1664,0.407
0.16614145799999847,0.898,-0.1676,0.4075
0.16797588499998994,0.8983,-0.1647,0.4075
0.1703249480000011,0.8973,-0.1647,0.4085
0.17284572900000228,0.8971,-0.1666,0.4067
0.17542333299999768,0.8985,-0.1666,0.406
0.17853927099999112,0.9,-0.1678,0.4058
0.18040145799999152,0.9,-0.1671,0.4063
0.1830484890000008,0.8998,-0.1683,0.4065
0.18589885400000128,0.899,-0.1669,0.4072
0.18792088499999693,0.9,-0.1678,0.4075
0.1912123439999931,0.9017,-0.1681,0.4077
0.1947613539999935,0.9015,-0.1666,0.4085
0.1956439060000008,0.9024,-0.1671,0.4082
0.19824223899999538,0.9029,-0.1676,0.407
0.2002976559999894,0.9032,-0.1688,0.4055
0.20283484399999452,0.9039,-0.1686,0.4053
0.20563614599998914,0.9056,-0.1678,0.405
0.20769739600000037,0.9054,-0.1686,0.4075
0.21178973899999676,0.9066,-0.1686,0.4063
0.212993333,0.9061,-0.1691,0.4065
0.21539916700000106,0.9059,-0.1695,0.4048
0.21932833299999288,0.9066,-0.1713,0.4048
0.22089890600000217,0.9073,-0.1705,0.4058
0.22277067699999975,0.9061,-0.1686,0.4048
0.22581614599999966,0.9039,-0.1693,0.4043
0.23117536399999494,0.9046,-0.1683,0.4065
0.2318515620000028,0.9049,-0.1666,0.4067
0.23393791699999156,0.9051,-0.1673,0.406
0.23564406199999155,0.9051,-0.1669,0.4055
0.23772536399999922,0.9037,-0.1664,0.4058
0.24108343700000034,0.9037,-0.1683,0.4058
0.24334958299999698,0.9029,-0.1683,0.407
0.24554369799999165,0.9019,-0.1678,0.4077
0.2479127599999913,0.9019,-0.1673,0.407
0.2507124999999917,0.9039,-0.1656,0.4099
0.2531615099999982,0.9019,-0.1666,0.4085
0.255601458000001,0.9017,-0.1678,0.408
0.2580991139999895,0.9027,-0.1661,0.4092
0.2602428120000013,0.9022,-0.1647,0.4094
0.26273671900000295,0.9039,-0.1661,0.4102
0.2657699479999991,0.9044,-0.1673,0.4094
0.268498957999995,0.9027,-0.1671,0.4102
0.27043458299999656,0.9029,-0.1681,0.4097
0.27365177099999016,0.9015,-0.1664,0.4089
0.2753374480000019,0.9034,-0.1649,0.4089
0.2782688539999896,0.9034,-0.1661,0.4075
0.2805452599999967,0.9022,-0.1664,0.4077
0.28310546899999167,0.9037,-0.1686,0.4077
0.28578119799999513,0.9039,-0.1676,0.4089
0.28850781199999176,0.9032,-0.1664,0.4097
0.2903407289999933,0.9017,-0.1671,0.4082
0.29332583299999726,0.9022,-0.1688,0.4087
0.29555645799999297,0.9015,-0.1686,0.4087
0.29863557299999854,0.9024,-0.1698,0.4094
0.30105786400000056,0.9015,-0.1693,0.4092
0.3027042189999918,0.8998,-0.1673,0.4085
0.30644104099999936,0.8993,-0.1671,0.4077
0.3079129690000002,0.8988,-0.1659,0.4072
0.31092010399999026,0.8978,-0.1654,0.406
0.31368348899999887,0.8978,-0.1659,0.4067
0.31626734399999634,0.9,-0.1671,0.4063
0.31815374999999335,0.9005,-0.1688,0.4072
0.32122312500000305,0.9,-0.1693,0.4082
0.32280770799999914,0.8993,-0.1688,0.4085
0.33197156199999256,0.8983,-0.1659,0.4087
0.33266031200000157,0.8995,-0.1666,0.4089
0.33316041599999835,0.9002,-0.1659,0.4089
