time,gFx,gFy,gFz
0.0,0.9146,-0.0596,0.4048
0.0005835940000338269,0.9134,-0.0564,0.4046
0.0027076040000224566,0.9127,-0.0586,0.4038
0.002959219000047142,0.912,-0.0584,0.4043
0.005662292000010893,0.9129,-0.0557,0.4048
0.008716354000000592,0.9115,-0.0579,0.4046
0.010896927000032974,0.911,-0.0584,0.4048
0.013185886000030678,0.9124,-0.0586,0.4075
0.01620359400004645,0.9127,-0.0581,0.4085
0.017774323000026016,0.9127,-0.0567,0.4067
0.020547917000044436,0.9149,-0.0579,0.406
0.02335421899999801,0.9154,-0.0584,0.4082
0.02531583400002546,0.9149,-0.0581,0.4094
0.02807515599999988,0.9151,-0.0574,0.4094
0.03177625000000717,0.9142,-0.0586,0.4055
0.03352921900000183,0.9154,-0.0586,0.4063
0.03542349000002787,0.9144,-0.0572,0.4075
0.03811380199999803,0.9156,-0.0564,0.4082
0.04092567700001837,0.9149,-0.0589,0.407
0.04297614600000088,0.9146,-0.0564,0.4063
0.04624437500001477,0.9159,-0.0574,0.4067
0.04816869800004042,0.9168,-0.0589,0.408
0.05138494800002036,0.9164,-0.0591,0.4075
0.05526296900001171,0.9178,-0.0606,0.4087
0.055903386000011324,0.9161,-0.0606,0.4085
0.05802072900002031,0.9161,-0.0589,0.4075
0.06149442700001373,0.9151,-0.0601,0.4075
0.06449947900000552,0.9144,-0.0596,0.4053
0.06546953100001929,0.9154,-0.0596,0.4065
0.06812020900002835,0.9142,-0.0611,0.4077
0.0722166150000021,0.9154,-0.0603,0.4082
0.07332875000003014,0.9146,-0.0611,0.4072
0.07578578100003597,0.9142,-0.0613,0.4067
0.07906864600005292,0.912,-0.0628,0.4048
0.08183859400003257,0.9117,-0.0616,0.4058
0.08459645900001078,0.912,-0.0606,0.4055
0.08551812500002143,0.9124,-0.0608,0.4046
0.08895390600002884,0.9112,-0.0608,0.4058
0.09145713600003091,0.9102,-0.0586,0.4041
0.09376192700000274,0.9127,-0.0599,0.405
0.09957213600000614,0.9139,-0.0589,0.4048
0.10023760400002857,0.9129,-0.0567,0.4043
0.10076125000000502,0.9122,-0.0564,0.4058
0.10315755200002741,0.9124,-0.0579,0.406
0.10766203100001803,0.9132,-0.0584,0.4046
0.10819687500003283,0.9137,-0.0584,0.406
0.11076057300005004,0.9154,-0.0589,0.4065
0.11354640600001176,0.9151,-0.0596,0.4048
0.11551140600005283,0.9151,-0.0589,0.4046
0.11839593800004877,0.9137,-0.0581,0.4089
0.12116104200003974,0.9149,-0.0596,0.4067
0.12305614600001036,0.9164,-0.0613,0.4072
0.12588078100003486,0.9146,-0.0625,0.4077
0.1290096880000533,0.9168,-0.0625,0.4075
0.13067130200005295,0.9159,-0.062,0.4058
0.13317994800001998,0.9159,-0.0596,0.4077
0.13589343800003917,0.9154,-0.062,0.407
0.1384746880000307,0.9149,-0.0625,0.406
0.14085666700003685,0.9154,-0.0625,0.4063
0.14324546900002133,0.9166,-0.0633,0.4065
0.14617994799999678,0.9159,-0.0623,0.407
0.1481327080000483,0.9161,-0.0616,0.4075
0.15062359400002379,0.9156,-0.0608,0.407
0.1540696880000496,0.9168,-0.0608,0.4041
0.15604057300004115,0.9161,-0.0611,0.4038
0.15866447900003777,0.9149,-0.0579,0.4046
0.16136505200000784,0.9137,-0.0586,0.4063
0.16366724000005206,0.9144,-0.0599,0.4063
0.1664051040000345,0.9137,-0.0606,0.4063
0.1680056250000348,0.9144,-0.0608,0.406
0.1711404170000037,0.9151,-0.0613,0.4067
0.1732108860000494,0.9154,-0.0589,0.4072
0.17593822900005307,0.9134,-0.0567,0.4065
0.17826760400004105,0.9134,-0.0584,0.406
0.18122807299999977,0.9129,-0.0591,0.405
0.18347671899999796,0.9142,-0.062,0.4055
0.1862244790000318,0.9139,-0.0618,0.4063
0.19157588600000963,0.9156,-0.0613,0.406
0.19225125000002663,0.9154,-0.0611,0.406
0.19458109400000012,0.9166,-0.0606,0.4053
0.1973857810000368,0.9146,-0.0606,0.4063
0.19866531300004908,0.9154,-0.0591,0.4063
0.20076901100003397,0.9156,-0.0591,0.407
0.20345088600004146,0.9149,-0.0601,0.4058
0.20568124999999782,0.9142,-0.062,0.4058
0.2085451040000521,0.9151,-0.0596,0.4063
0.21201130200000762,0.9151,-0.0599,0.4053
0.21339000000000397,0.9134,-0.0608,0.4055
0.2165574480000032,0.9142,-0.0613,0.407
0.21906041700003698,0.9132,-0.0608,0.4065
0.2217490630000043,0.9137,-0.0589,0.4065
0.22309067700001606,0.9146,-0.0611,0.4055
0.22556286500002898,0.9159,-0.0611,0.4058
0.22855166700003338,0.9156,-0.0599,0.4072
0.23094296900001154,0.9154,-0.0601,0.4063
0.23359307300000864,0.9137,-0.0591,0.405
0.23622093800003086,0.9122,-0.0599,0.4063
0.23807828100001416,0.9122,-0.0591,0.4055
0.24105224000004455,0.9124,-0.0601,0.406
0.24326974000001655,0.9127,-0.0606,0.4058
0.2459823960000449,0.9137,-0.0603,0.4063
0.2481879170000525,0.9124,-0.0594,0.4046
0.2509443229999988,0.9124,-0.0581,0.4043
0.2539008330000456,0.9137,-0.0601,0.4063
0.2557917190000012,0.9137,-0.0591,0.4063
0.2584791150000001,0.9124,-0.0591,0.4063
0.26181177099999786,0.9139,-0.0591,0.4075
0.263472188000037,0.9156,-0.0589,0.4067
0.2656316670000365,0.9146,-0.0591,0.4075
0.2689869270000145,0.9146,-0.0606,0.4087
0.2709620310000105,0.9149,-0.0594,0.408
0.27403562500001044,0.9144,-0.0577,0.408
0.2756308860000445,0.9164,-0.0577,0.4082
0.27856869800001505,0.9161,-0.0606,0.4082
0.2809908860000405,0.9156,-0.0596,0.4077
0.28361843800001907,0.9168,-0.0603,0.4072
0.28626729200004775,0.9181,-0.0591,0.4067
0.2891105730000163,0.9171,-0.0586,0.4058
0.2911522400000308,0.9154,-0.0589,0.4065
0.2934852610000007,0.9132,-0.0606,0.4055
0.29881718800004364,0.9171,-0.0608,0.4063
0.2994606770000132,0.9171,-0.0603,0.4058
0.30129942700000356,0.9151,-0.0594,0.4048
0.30354979200001253,0.9154,-0.0572,0.406
0.30590104200001633,0.9146,-0.0577,0.4072
0.30833526100002473,0.9149,-0.0569,0.4077
0.31108369800000446,0.9139,-0.0581,0.4067
0.3131421360000104,0.9142,-0.0584,0.4072
