time,gFx,gFy,gFz
0.0,0.9156,-0.0645,0.405
0.003321041999981844,0.9137,-0.0642,0.4041
0.005014583999980005,0.9134,-0.0657,0.4053
0.007997551999977759,0.9137,-0.0674,0.4036
0.011088020999977743,0.9146,-0.0674,0.4048
0.012341614999996864,0.9154,-0.0664,0.406
0.015524843999997984,0.9146,-0.0684,0.4048
0.018202030999987073,0.9142,-0.0677,0.4046
0.0198838539999997,0.9146,-0.0667,0.4043
0.022353801999997813,0.9166,-0.0652,0.4038
0.025843957999995837,0.9146,-0.065,0.4031
0.02760020799999552,0.9146,-0.0647,0.4033
0.03096182299998418,0.9146,-0.0647,0.4041
0.03372046900000214,0.9156,-0.0633,0.4041
0.04297026099999357,0.9151,-0.0642,0.4041
0.04333093799999688,0.9146,-0.063,0.4036
0.04351151099999129,0.9137,-0.0628,0.4058
0.043701249999998026,0.9144,-0.0628,0.407
0.04509458299997959,0.9156,-0.0642,0.4053
0.04800031299998864,0.9137,-0.0638,0.4028
0.05064166699997941,0.9137,-0.0625,0.4048
0.052372916999985364,0.9137,-0.064,0.4043
0.05522822899999369,0.9144,-0.0638,0.406
0.05741343799999754,0.9146,-0.0618,0.406
0.060003957999981594,0.9159,-0.0625,0.4055
0.06301526099997545,0.9173,-0.0635,0.405
0.06601359399999751,0.9171,-0.0638,0.405
0.06779973999999811,0.9176,-0.0645,0.4055
0.07015744800000334,0.9183,-0.0638,0.406
0.0725160939999796,0.9168,-0.064,0.4065
0.07801239599999121,0.9181,-0.0655,0.4053
0.07890874999998232,0.9168,-0.0635,0.4053
0.08051786499999025,0.9173,-0.0635,0.4055
0.08256802099998595,0.9176,-0.0645,0.4067
0.08517104199998471,0.9173,-0.0679,0.4046
0.08826947899999027,0.9166,-0.0674,0.4055
0.09080572899998174,0.9171,-0.0657,0.4055
0.09356864599999426,0.9171,-0.0669,0.4046
0.0957053129999963,0.9154,-0.0679,0.405
0.09888208299997814,0.9171,-0.0662,0.4031
0.10092000000000212,0.9168,-0.0655,0.4043
0.10349145799997927,0.9159,-0.064,0.4043
0.10567604199999892,0.9139,-0.0642,0.406
0.10825354199999992,0.9127,-0.0657,0.4036
0.11008838600000104,0.9132,-0.0674,0.4043
0.11234630199999174,0.911,-0.0674,0.4031
0.11519489599999133,0.9117,-0.065,0.4065
0.11841567700000155,0.9122,-0.0638,0.4063
0.12016161500000067,0.9124,-0.064,0.4043
0.12273312499999633,0.9122,-0.065,0.4046
0.12532942699999694,0.9124,-0.0655,0.4024
0.1277574479999828,0.9129,-0.064,0.4031
0.13016687499998625,0.9139,-0.0633,0.4043
0.13235385400000155,0.9129,-0.064,0.4024
0.13532088599998815,0.9117,-0.0638,0.4031
0.13832041699998854,0.9127,-0.064,0.4026
0.13991333299998132,0.9134,-0.0662,0.4041
0.14273833299998273,0.9144,-0.0657,0.4026
0.14511661499997786,0.9173,-0.0647,0.4019
0.14803411500000152,0.9156,-0.066,0.4038
0.15091651099999126,0.9166,-0.0652,0.4028
0.15334260399998811,0.9183,-0.0645,0.4014
0.15555286499997578,0.919,-0.066,0.4016
0.15809088599999654,0.919,-0.0667,0.4024
0.16008177099999443,0.919,-0.0664,0.4043
0.16323604199999409,0.9183,-0.065,0.4024
0.16495651099998554,0.9178,-0.0647,0.4024
0.1678881249999904,0.9183,-0.065,0.4019
0.1707237499999792,0.9195,-0.0672,0.4019
0.17350041699998542,0.9168,-0.0674,0.4019
0.17580385399998022,0.9168,-0.0667,0.4014
0.1775455730000033,0.9161,-0.0652,0.3999
0.18134583299999463,0.9161,-0.0674,0.4026
0.18384833299998604,0.9166,-0.0672,0.4024
0.18610531299998456,0.9154,-0.0647,0.4028
0.187897812999978,0.9154,-0.065,0.4021
0.19008989599998927,0.9146,-0.0638,0.4021
0.19303890599999818,0.9151,-0.065,0.4038
0.19547729199999253,0.9144,-0.0674,0.4043
0.19832989599998996,0.9149,-0.0669,0.4031
0.20076802099998758,0.9156,-0.0657,0.4038
0.20348166699997705,0.9137,-0.0655,0.4036
0.2050454689999981,0.9142,-0.0652,0.4043
0.20819677099999012,0.9139,-0.0647,0.4046
0.210302396000003,0.9154,-0.0655,0.4046
0.2128179689999854,0.9159,-0.0655,0.4041
0.21554234399999928,0.9161,-0.065,0.4038
