time,gFx,gFy,gFz,TgF
0.001063542,-0.0379,0.2353,0.3831,0.451
0.00141625,-0.1043,0.1742,0.3589,0.412
0.001588125,-0.1353,0.1383,0.3435,0.394
0.002053698,-0.1209,0.1390,0.3271,0.375
0.004679219,-0.0894,0.1578,0.3110,0.360
0.007200156,-0.0586,0.1888,0.3015,0.361
0.009536771,-0.0376,0.2184,0.2953,0.369
0.012090573,-0.0215,0.2443,0.2880,0.378
0.014644115,-0.0088,0.2695,0.2797,0.389
0.017946406,0.0017,0.2958,0.2726,0.402
0.019610156,0.0085,0.3171,0.2673,0.415
0.022042031,0.0144,0.3340,0.2660,0.427
0.02429849,0.0156,0.3440,0.2700,0.438
0.027416823,0.0168,0.3464,0.2834,0.448
0.03015625,0.0164,0.3467,0.3005,0.459
0.032099115,0.0132,0.3413,0.3232,0.470
0.034394792,0.0098,0.3310,0.3481,0.480
0.038657656,0.0042,0.3200,0.3703,0.489
0.039678698,-0.0037,0.3137,0.3899,0.500
0.041857865,-0.0171,0.3095,0.4036,0.509
0.044870938,-0.0354,0.3085,0.4133,0.517
0.046999375,-0.0511,0.3085,0.4170,0.521
0.049523281,-0.0664,0.3054,0.4163,0.521
0.053441719,-0.0772,0.3044,0.4119,0.518
0.054474063,-0.0865,0.3024,0.4041,0.512
0.058231354,-0.0941,0.2997,0.3960,0.505
0.060702604,-0.0989,0.2961,0.3941,0.503
0.062098958,-0.1031,0.2919,0.3955,0.502
0.064533229,-0.1080,0.2927,0.3965,0.504
0.066995104,-0.1097,0.2944,0.3980,0.507
0.069577761,-0.1099,0.2966,0.4024,0.512
0.072194583,-0.1107,0.3015,0.4050,0.517
0.074579896,-0.1134,0.3058,0.4077,0.522
0.078133854,-0.1158,0.3068,0.4158,0.530
0.079702344,-0.1234,0.3083,0.4231,0.538
0.081885729,-0.1331,0.3100,0.4336,0.549
0.08466099,-0.1409,0.3088,0.4410,0.556
0.087301146,-0.1542,0.3073,0.4502,0.567
0.090111406,-0.1683,0.3019,0.4622,0.577
0.091935677,-0.1861,0.3000,0.4759,0.593
0.094843646,-0.2099,0.2949,0.4893,0.609
0.098361719,-0.2323,0.2863,0.5030,0.624
0.099421771,-0.2563,0.2785,0.5164,0.640
0.102064948,-0.2768,0.2675,0.5279,0.653
0.104741354,-0.2944,0.2587,0.5345,0.663
0.106818854,-0.3080,0.2487,0.5409,0.670
0.11034099,-0.3137,0.2416,0.5458,0.674
0.112254167,-0.3137,0.2401,0.5492,0.677
0.115036771,-0.3063,0.2389,0.5529,0.676
0.120214323,-0.2951,0.2421,0.5580,0.676
0.1205375,-0.2768,0.2480,0.5599,0.672
0.122213854,-0.2548,0.2553,0.5614,0.667
0.124388854,-0.2340,0.2639,0.5572,0.659
0.126896615,-0.2145,0.2768,0.5480,0.650
0.129584323,-0.1942,0.2880,0.5357,0.638
0.132043854,-0.1764,0.2975,0.5286,0.632
0.13492125,-0.1620,0.3134,0.5360,0.642
0.138395208,-0.1542,0.3244,0.5477,0.655
0.139415208,-0.1505,0.3357,0.5585,0.669
0.141959844,-0.1568,0.3479,0.5673,0.684
0.144689792,-0.1691,0.3579,0.5726,0.696
0.147007396,-0.1869,0.3655,0.5756,0.707
0.149799115,-0.2047,0.3686,0.5773,0.715
0.153653125,-0.2213,0.3708,0.5736,0.718
0.154501406,-0.2323,0.3718,0.5668,0.717
0.158091458,-0.2472,0.3672,0.5560,0.711
0.160266406,-0.2680,0.3606,0.5326,0.697
0.162526511,-0.3044,0.3535,0.4637,0.658
0.164753438,-0.3303,0.3330,0.4368,0.641
0.167016511,-0.3437,0.3051,0.4295,0.629
0.169601198,-0.3562,0.2739,0.4256,0.619
0.172434896,-0.3696,0.2426,0.4251,0.613
0.174505625,-0.3828,0.2121,0.4314,0.615
0.178168906,-0.3965,0.1820,0.4393,0.619
0.179742761,-0.4087,0.1534,0.4507,0.627
0.181953698,-0.4170,0.1265,0.4617,0.635
0.18452599,-0.4221,0.1016,0.4725,0.642
0.18736375,-0.4265,0.0794,0.4844,0.650
0.18953349,-0.4263,0.0577,0.4959,0.656
0.192075625,-0.4297,0.0323,0.5086,0.667
0.194803958,-0.4410,0.0095,0.5174,0.680
0.198188125,-0.4583,-0.0186,0.5235,0.696
0.199758594,-0.4803,-0.0459,0.5306,0.717
0.202382761,-0.5020,-0.0704,0.5448,0.744
0.204540729,-0.5228,-0.0897,0.5533,0.767
0.207043125,-0.5455,-0.1109,0.5526,0.784
0.210623906,-0.5629,-0.1297,0.5509,0.798
0.212294844,-0.5773,-0.1485,0.5555,0.815
0.214581094,-0.5912,-0.1678,0.5668,0.836
0.218882865,-0.6046,-0.1852,0.5800,0.858
0.219809115,-0.6144,-0.1991,0.5907,0.875
0.222089011,-0.6200,-0.2069,0.5919,0.882
0.224757448,-0.6247,-0.2096,0.5839,0.880
0.227020469,-0.6305,-0.2064,0.5717,0.876
0.229599844,-0.6391,-0.2057,0.5526,0.870
0.232128386,-0.6564,-0.2077,0.5284,0.868
0.235481406,-0.6784,-0.2086,0.5033,0.870
0.238416511,-0.7055,-0.2069,0.4817,0.879
0.239776823,-0.7339,-0.2086,0.4610,0.891
0.242003542,-0.7678,-0.2094,0.4417,0.910
0.244917813,-0.7979,-0.2089,0.4236,0.927
0.247304688,-0.8240,-0.2121,0.4067,0.943
0.249527292,-0.8484,-0.2157,0.3911,0.959
0.256115365,-0.8687,-0.2213,0.3787,0.973
0.2568675,-0.8802,-0.2291,0.3718,0.983
0.258301042,-0.8888,-0.2392,0.3647,0.990
0.259939583,-0.8946,-0.2511,0.3606,0.997
0.262246302,-0.8946,-0.2619,0.3567,0.998
0.264571771,-0.8944,-0.2780,0.3486,0.999
0.26687526,-0.8978,-0.3012,0.3398,1.006
0.269950469,-0.9061,-0.3298,0.3330,1.020
0.27234526,-0.9186,-0.3625,0.3252,1.040
0.274512917,-0.9305,-0.3999,0.3161,1.061
0.278404792,-0.9442,-0.4415,0.3068,1.087
0.279686042,-0.9611,-0.4822,0.3022,1.117
0.282022552,-0.9801,-0.5208,0.3024,1.150
0.285914271,-0.9948,-0.5570,0.3054,1.180
0.287398229,-1.0075,-0.5900,0.3120,1.208
0.289540625,-1.0199,-0.6159,0.3161,1.233
0.292105729,-1.0268,-0.6400,0.3198,1.251
0.294768438,-1.0348,-0.6616,0.3230,1.270
0.298223385,-1.0334,-0.6811,0.3232,1.279
0.299702396,-1.0334,-0.6957,0.3225,1.287
0.302237135,-1.0319,-0.7138,0.3249,1.296
0.304591719,-1.0270,-0.7219,0.3291,1.298
0.307186615,-1.0136,-0.6933,0.3276,1.271
0.30989875,-1.0087,-0.6635,0.3156,1.248
0.312713125,-1.0165,-0.6726,0.3144,1.259
0.314860313,-1.0151,-0.6862,0.3093,1.264
0.32003625,-1.0297,-0.7302,0.3139,1.301
0.329209948,-1.0605,-0.7796,0.3298,1.357
0.329713802,-1.0883,-0.8257,0.3469,1.409
0.335991198,-1.1103,-0.8624,0.3650,1.452
0.336435938,-1.1255,-0.8865,0.3831,1.483
0.336654531,-1.1340,-0.9041,0.3984,1.504
0.336865625,-1.1370,-0.9193,0.4107,1.519
0.337047396,-1.1409,-0.9308,0.4190,1.531
0.338095781,-1.1409,-0.9447,0.4258,1.541
0.339563125,-1.1443,-0.9569,0.4322,1.553
0.342113594,-1.1504,-0.9650,0.4385,1.564
0.344870625,-1.1575,-0.9743,0.4444,1.577
0.347357708,-1.1726,-0.9906,0.4488,1.599
0.349901771,-1.1868,-1.0055,0.4515,1.620
0.352859583,-1.2010,-1.0192,0.4551,1.640
0.354981094,-1.2166,-1.0314,0.4583,1.659
0.358284479,-1.2313,-1.0453,0.4590,1.679
0.360163698,-1.2464,-1.0644,0.4563,1.701
0.363589479,-1.2601,-1.0717,0.4510,1.715
0.364996458,-1.2703,-1.0783,0.4432,1.724
0.367019219,-1.2799,-1.0893,0.4344,1.736
0.369806458,-1.2892,-1.1069,0.4236,1.751
0.372309167,-1.3014,-1.1274,0.4094,1.770
0.374584219,-1.3136,-1.1528,0.3955,1.792
0.378284323,-1.3273,-1.1787,0.3806,1.815
0.379796823,-1.3380,-1.2044,0.3630,1.836
0.382152031,-1.3488,-1.2310,0.3454,1.858
0.38517901,-1.3602,-1.2542,0.3247,1.878
0.38743474,-1.3727,-1.2755,0.3056,1.899
0.389659688,-1.3815,-1.2965,0.2861,1.916
0.392535521,-1.3893,-1.3133,0.2685,1.931
0.395179219,-1.3927,-1.3260,0.2511,1.939
0.398278646,-1.3949,-1.3351,0.2357,1.945
0.399690573,-1.3952,-1.3441,0.2226,1.950
0.402360052,-1.3866,-1.3480,0.2072,1.945
0.404716979,-1.3764,-1.3478,0.1918,1.936
0.407130677,-1.3637,-1.3439,0.1766,1.923
0.410130677,-1.3532,-1.3395,0.1612,1.911
0.412396042,-1.3497,-1.3382,0.1466,1.906
0.414585469,-1.3493,-1.3378,0.1383,1.905
0.418142969,-1.3522,-1.3385,0.1351,1.907
0.419824792,-1.3588,-1.3392,0.1390,1.913
0.422329219,-1.3664,-1.3363,0.1481,1.917
0.42483349,-1.3754,-1.3316,0.1595,1.921
0.427347448,-1.3842,-1.3219,0.1742,1.922
0.429697396,-1.3913,-1.3080,0.1940,1.919
0.432269063,-1.3976,-1.2899,0.2116,1.914
0.434936146,-1.4020,-1.2694,0.2262,1.905
0.43821026,-1.4054,-1.2471,0.2416,1.894
0.439986875,-1.4042,-1.2242,0.2521,1.880
0.442357604,-1.4059,-1.2024,0.2643,1.869
0.44508974,-1.4074,-1.1797,0.2736,1.857
0.447550625,-1.4064,-1.1514,0.2844,1.840
0.449955,-1.3917,-1.1128,0.2841,1.804
0.452996042,-1.3903,-1.1071,0.2897,1.801
0.455018698,-1.4116,-1.0964,0.3058,1.813
0.458166667,-1.4133,-1.0869,0.3112,1.810
0.461996875,-1.4230,-1.0844,0.3174,1.817
0.462585104,-1.4357,-1.0725,0.3254,1.821
0.464980104,-1.4423,-1.0625,0.3266,1.821
0.467546198,-1.4599,-1.0534,0.3320,1.831
0.470238854,-1.4702,-1.0385,0.3330,1.831
0.472390521,-1.4758,-1.0170,0.3315,1.823
0.474829948,-1.4812,-0.9972,0.3305,1.816
0.47836901,-1.4883,-0.9757,0.3327,1.810
0.480757917,-1.4924,-0.9559,0.3303,1.803
0.482370417,-1.4926,-0.9327,0.3296,1.791
0.485133594,-1.4885,-0.9100,0.3301,1.776
0.487489323,-1.4802,-0.8880,0.3279,1.757
0.491257031,-1.4677,-0.8655,0.3261,1.735
0.492430052,-1.4528,-0.8477,0.3252,1.713
0.494934792,-1.4391,-0.8323,0.3225,1.693
0.498132344,-1.4247,-0.8208,0.3200,1.675
0.50004901,-1.4113,-0.8076,0.3176,1.657
0.502596302,-1.3986,-0.8001,0.3137,1.641
0.504753646,-1.3866,-0.7910,0.3093,1.626
0.507311562,-1.3739,-0.7857,0.3024,1.611
0.50992151,-1.3602,-0.7810,0.2941,1.596
0.512558802,-1.3497,-0.7781,0.2861,1.584
0.515076302,-1.3397,-0.7752,0.2790,1.573
0.51868901,-1.3295,-0.7727,0.2702,1.561
0.519985365,-1.3202,-0.7703,0.2643,1.551
0.522824427,-1.3146,-0.7676,0.2575,1.544
0.524816875,-1.3067,-0.7627,0.2541,1.534
0.529286562,-1.2975,-0.7573,0.2521,1.523
0.530565156,-1.2938,-0.7500,0.2523,1.517
0.532776406,-1.2833,-0.7280,0.2501,1.496
0.537653281,-1.2606,-0.7075,0.2423,1.466
0.53811276,-1.2679,-0.7097,0.2506,1.474
0.539729583,-1.2808,-0.7077,0.2604,1.486
0.545079062,-1.2789,-0.7031,0.2665,1.484
0.545608229,-1.2750,-0.6899,0.2660,1.474
0.547391146,-1.2708,-0.6726,0.2621,1.462
0.549932083,-1.2681,-0.6547,0.2617,1.451
0.552812917,-1.2669,-0.6357,0.2595,1.441
0.554961927,-1.2684,-0.6183,0.2599,1.435
0.558072917,-1.2703,-0.6007,0.2617,1.429
0.563289167,-1.2759,-0.5804,0.2597,1.426
0.563832865,-1.2801,-0.5663,0.2567,1.423
0.565133594,-1.2879,-0.5575,0.2506,1.426
0.56767401,-1.2918,-0.5533,0.2450,1.427
0.570123958,-1.2970,-0.5480,0.2401,1.428
0.572745417,-1.2989,-0.5404,0.2345,1.426
0.57567724,-1.3019,-0.5340,0.2287,1.426
0.578229219,-1.3065,-0.5274,0.2228,1.426
0.580414635,-1.3097,-0.5186,0.2162,1.425
0.582692812,-1.3099,-0.5133,0.2045,1.422
0.589204479,-1.3070,-0.5074,0.1910,1.415
0.590450365,-1.3045,-0.5013,0.1759,1.409
0.591038437,-1.3038,-0.4974,0.1625,1.405
0.593029271,-1.3033,-0.4910,0.1529,1.401
0.594972083,-1.3002,-0.4844,0.1468,1.395
0.598537135,-1.2962,-0.4761,0.1387,1.388
0.599899792,-1.2931,-0.4681,0.1339,1.382
0.60254,-1.2857,-0.4598,0.1287,1.372
0.605388385,-1.2762,-0.4515,0.1251,1.359
0.60798349,-1.2674,-0.4471,0.1202,1.349
0.6101075,-1.2591,-0.4424,0.1141,1.339
0.612452969,-1.2469,-0.4361,0.1085,1.325
0.614751302,-1.2366,-0.4307,0.1041,1.314
0.618414479,-1.2285,-0.4253,0.0997,1.304
0.620350104,-1.2193,-0.4163,0.0965,1.292
0.622555885,-1.2095,-0.4097,0.0921,1.280
0.62623875,-1.2039,-0.4021,0.0904,1.272
0.62735875,-1.1958,-0.3923,0.0889,1.262
0.630173594,-1.1892,-0.3836,0.0899,1.253
0.632671979,-1.1841,-0.3770,0.0884,1.246
0.636644479,-1.1785,-0.3708,0.0882,1.239
0.641036771,-1.1748,-0.3645,0.0880,1.233
0.641626927,-1.1724,-0.3564,0.0875,1.228
0.648515,-1.1711,-0.3493,0.0882,1.225
0.64961125,-1.1726,-0.3430,0.0855,1.225
0.65084276,-1.1761,-0.3396,0.0833,1.227
0.6523825,-1.1812,-0.3376,0.0811,1.231
0.65313724,-1.1907,-0.3374,0.0787,1.240
0.655309167,-1.2000,-0.3388,0.0760,1.249
0.65826526,-1.2088,-0.3403,0.0718,1.258
0.660280937,-1.2202,-0.3440,0.0686,1.270
0.663176615,-1.2313,-0.3471,0.0647,1.281
0.665935312,-1.2413,-0.3503,0.0611,1.291
0.669295104,-1.2520,-0.3518,0.0603,1.302
0.671419531,-1.2596,-0.3569,0.0591,1.311
0.672840937,-1.2676,-0.3591,0.0564,1.319
0.698725208,-1.2738,-0.3642,0.0547,1.326
0.69927375,-1.2811,-0.3694,0.0494,1.334
0.699495052,-1.2887,-0.3765,0.0462,1.343
0.699700104,-1.2970,-0.3799,0.0435,1.352
0.699944427,-1.3009,-0.3826,0.0398,1.357
0.700098646,-1.3070,-0.3867,0.0340,1.363
0.700286875,-1.3133,-0.3919,0.0291,1.371
0.700461719,-1.3187,-0.3965,0.0276,1.377
0.700641614,-1.3236,-0.4021,0.0244,1.384
0.700850052,-1.3253,-0.4114,0.0225,1.388
